,obs_id,exp_mjd,night,RA_deg,Dec_deg,obs_x_au,obs_y_au,obs_z_au,mag,name,Delta_au,r_au,obj_x_au,obj_y_au,obj_z_au,obj_dx/dt_au_p_day,obj_dy/dt_au_p_day,obj_dz/dt_au_p_day,theta_x_deg,theta_y_deg,naive_dec,naive_ra
876893,13184192,59595.1729999993,59595,203.6910535728,-21.4038398232,-0.4264906783,0.8864260040999999,-7.6609e-05,22.227953670300003,g5297,2.7114424524,2.8184745237,-2.7381824941,-0.43780985299999997,-0.5044579293,-0.0019179277999999999,-0.0105699652,0.0005797966,-0.25962997376908353,0.9083633830586546,0.9959013882000001,0.05162085599999955
864714,13018249,59595.1729999993,59595,204.2647890141,-23.076527202199998,-0.4264906783,0.8864260040999999,-7.6609e-05,21.4412872087,f9944,2.7299054605,2.8177569349000002,-2.7160821752999995,-0.4861315518,-0.5712511494,0.0020964558,-0.0100524773,-0.0019495451999999999,0.7776482724083204,-0.46166256953001655,-0.6767859907999991,0.6253562972999873
1021536,15202354,59595.1729999993,59595,204.038557683,-21.542088298499998,-0.4264906783,0.8864260040999999,-7.6609e-05,21.3366018161,n0399,2.4970827285,2.6128445407,-2.5477069594999997,-0.3463560235,-0.4649552099,0.0038869326000000003,-0.0102427545,-5.93183e-05,0.10223476587875382,0.8713216100441509,0.8576529129000008,0.3991249661999916
852785,12850415,59595.1729999993,59595,203.4214007934,-23.0947054503,-0.4264906783,0.8864260040999999,-7.6609e-05,21.507372486399998,f4530,2.6984193467,2.8001325408,-2.7041379202,-0.43982648259999996,-0.5787339803,0.0028679307,-0.009844683199999999,0.0004233458,0.01211796785748345,-0.6797786863089583,-0.6949642389000026,-0.218031923399991
633913,9462549,59595.1729999993,59595,203.1321241943,-22.675715964000002,-0.4264906783,0.8864260040999999,-7.6609e-05,21.5688063252,U5244,2.7427895464,2.8483231102,-2.7537959771,-0.4463594671,-0.5747307917,0.0022529842,-0.0093936873,0.0003763608,-0.3784429664808689,-0.37213667346366847,-0.27597475260000337,-0.5073085225000113
863549,12999866,59595.1729999993,59595,204.167467415,-23.106694323899998,-0.4264906783,0.8864260040999999,-7.6609e-05,22.0878290069,f9351,3.0915488339999997,3.1605616457,-3.0207942431,-0.6642741142,-0.6501476437,0.0009884428,-0.0093843404,0.0006241485,0.6974619754638385,-0.5122825295609877,-0.706953112499999,0.5280346982000026
640244,9577900,59595.1729999993,59595,203.02335762080003,-22.0599437293,-0.4264906783,0.8864260040999999,-7.6609e-05,21.2823277305,U8965,2.5987987872,2.7187781671,-2.643183687,-0.3660888,-0.5208778257,-0.00043283220000000003,-0.0104246597,0.0008342178999999999,-0.6664015146781062,0.15355999880738022,0.3397974820999998,-0.6160750959999746
693564,10405197,59595.1729999993,59595,203.44425167830002,-22.1859921703,-0.4264906783,0.8864260040999999,-7.6609e-05,21.0826237493,X5652,2.7542160624000003,2.857514324,-2.7662591618,-0.45820209729999994,-0.550680669,0.0040436027,-0.009787715,-0.0009409957,-0.24380003219784463,0.14449618140037418,0.21374904109999804,-0.1951810384999817
727727,10986292,59595.1729999993,59595,204.4466451452,-22.102493518899998,-0.4264906783,0.8864260040999999,-7.6609e-05,22.5880660277,Z4397,2.6876639625,2.7812776843,-2.693394655,-0.46133655770000004,-0.5179762253,0.0008928483,-0.009839304200000001,-0.00033257029999999996,0.6499365801144753,0.46633351683593116,0.29724769250000094,0.8072124283999926
728048,10987191,59595.1729999993,59595,202.70561628099998,-22.4335569764,-0.4264906783,0.8864260040999999,-7.6609e-05,21.4860622325,Z4426,2.1819532796,2.3371303795,-2.2870158806,-0.1590363223,-0.4543613328,-0.0017601295000000002,-0.0117554197,-6.36813e-05,-0.8401296887243745,-0.25925242897340545,-0.03381576499999994,-0.9338164358000256
706157,10557779,59595.1729999993,59595,203.52135923900002,-21.936537873000002,-0.4264906783,0.8864260040999999,-7.6609e-05,22.4328231078,Y0574,3.389460834,3.4613996730000003,-3.309312994,-0.7684767270999999,-0.662705609,0.0040692033,-0.007759931800000001,0.0002468007,-0.2500853726435075,0.38771844649903314,0.46320333839999606,-0.11807347779998167
792502,11848278,59595.1729999993,59595,202.73092392380002,-22.048122464699997,-0.4264906783,0.8864260040999999,-7.6609e-05,21.2635099292,c2203,3.1440844588999997,3.2375581274000003,-3.1143014696,-0.616169581,-0.6350149855,0.0019035439999999999,-0.009338104,0.0005956808,-0.9360111395844465,0.09155977806436996,0.3516187467000016,-0.9085087929999816
817230,12294492,59595.1729999993,59595,203.6922932884,-22.333014947,-0.4264906783,0.8864260040999999,-7.6609e-05,22.1625163392,d6597,2.8990474075,2.9895239497,-2.8820695914,-0.5403823237,-0.5821642897,0.0027803412,-0.008944743,0.0005093112,0.027951914385783337,0.0730779836003496,0.06672626439999974,0.05286057160000723
819922,12326453,59595.1729999993,59595,202.69691678080002,-22.462138926999998,-0.4264906783,0.8864260040999999,-7.6609e-05,21.4642349561,d7628,2.7359209153,2.8493191806000002,-2.7590447908999995,-0.4244569546,-0.5710761140999999,0.0028977528000000002,-0.0091027262,0.0010034795,-0.8392402738736608,-0.28696450135447144,-0.062397715599999515,-0.9425159359999782
826538,12425963,59595.1729999993,59595,203.2710602778,-23.008057006999998,-0.4264906783,0.8864260040999999,-7.6609e-05,22.380317506500003,e0838,2.9948037623,3.0821579782,-2.9587999045999998,-0.578393315,-0.6408292284,0.0036565467,-0.0081463374,0.0004816369,-0.15098608051523468,-0.6377081608932009,-0.6083157955999994,-0.36837243900001226
604937,8933504,59596.1729999993,59596,203.56224460220002,-23.3889490818,-0.44220058630000003,0.8787655465,-7.65371e-05,21.8431049361,S8178,2.8778478847000004,2.9815882604,-2.8633577944999997,-0.5444130135999999,-0.6282238179999999,0.0023862346,-0.0086106515,-0.0016040224,-0.07429234811936344,-0.7980474023413024,-0.7969131151000006,-0.3468675160999908
488534,7226210,59596.1729999993,59596,204.5441082141,-22.0092664699,-0.44220058630000003,0.8787655465,-7.65371e-05,21.3133722566,N3104,2.4065527489,2.5356050593,-2.4717669148,-0.3303137375,-0.458861821,-0.0016169507,-0.0098993924,0.0030858496999999997,0.4015980741213067,0.6776328991045604,0.582769496800001,0.634996095799977
474656,7081068,59596.1729999993,59596,203.49497185270002,-23.108666221100002,-0.44220058630000003,0.8787655465,-7.65371e-05,19.8333040818,M8422,2.416966146,2.5535021153999997,-2.4809340630000003,-0.31168854809999996,-0.5178701356000001,0.0026296728000000003,-0.0113383997,-0.0010343115,-0.21923405100781565,-0.5625654550641517,-0.5166302544000025,-0.41414026559999684
533061,7942589,59596.1729999993,59596,204.19301834349997,-22.7306846814,-0.44220058630000003,0.8787655465,-7.65371e-05,21.6850188341,P6213,2.91408198,3.0107618742,-2.8938847331999997,-0.5797124223,-0.5950224549,0.001704684,-0.0092022887,0.0007168178999999999,0.2999840075983243,-0.05614120150487833,-0.1386487147000004,0.28390622519995645
590064,8693378,59596.1729999993,59596,204.63635816349998,-22.580538010100003,-0.44220058630000003,0.8787655465,-7.65371e-05,20.7948575777,S0432,2.3264552342,2.4573650863,-2.3947726589,-0.2981405202,-0.46348604090000006,0.0022519357000000003,-0.0110847852,-0.0004587354,0.6589932099331006,0.185643414091247,0.011497956599995973,0.727246045199962
482324,7154321,59596.1729999993,59596,204.5179277909,-22.111694836199998,-0.44220058630000003,0.8787655465,-7.65371e-05,21.1842979818,N0785,3.166437461,3.2493749055000003,-3.1112382814,-0.7122461371,-0.6093759699,0.0029736202000000002,-0.0087063608,-0.0015911977,0.40884757390198134,0.5791557991470538,0.48034113050000116,0.6088156725999738
631506,9397946,59596.1729999993,59596,203.9479424871,-22.5936308177,-0.44220058630000003,0.8787655465,-7.65371e-05,21.0706174164,U3160,2.1727278911,2.3266737932,-2.2754926762,-0.2003272423,-0.44205544490000004,-5.3719300000000006e-05,-0.0119991747,-0.0009820228,0.03575281049878011,0.00794930785154668,-0.0015948510000001193,0.03883036879997803
706288,10558586,59596.1729999993,59596,204.7679615707,-22.731574519499997,-0.44220058630000003,0.8787655465,-7.65371e-05,22.227831608200002,Y0600,3.5757471908,3.6343316989999996,-3.4368256373,-0.9385173264,-0.7181794099,0.0040187145,-0.0073081857,-0.0009176046,0.8247036676023579,0.08083319586651798,-0.13953855279999772,0.8588494523999941
640245,9577901,59596.1729999993,59596,203.22956507689997,-22.1743620975,-0.44220058630000003,0.8787655465,-7.65371e-05,21.2738837683,U8965,2.58693422,2.7204425737999998,-2.6435970972,-0.3765114545,-0.5200397196000001,-0.0003939425,-0.010419197199999999,0.0008418749,-0.7430766494346887,0.20754781460369012,0.41767386919999794,-0.679547041400042
693565,10405198,59596.1729999993,59596,203.6549230021,-22.3572440621,-0.44220058630000003,0.8787655465,-7.65371e-05,21.0697993548,X5652,2.7386728719,2.8553513064,-2.7621976471,-0.46798776200000003,-0.551618252,0.0040787024,-0.009781834599999999,-0.0009339973,-0.3020061679374441,0.14852304730887547,0.234791904599998,-0.25418911620002405
706158,10557780,59596.1729999993,59596,203.66929844080002,-22.0481729843,-0.44220058630000003,0.8787655465,-7.65371e-05,22.421548309200002,Y0574,3.3726427743,3.4591826458,-3.3052315841000004,-0.7762346595,-0.6624564183,0.0040928264,-0.0077544151,0.0002515334,-0.38340832243911654,0.4280923115367183,0.5438629824000003,-0.2398136774999955
727728,10986293,59596.1729999993,59596,204.64514277619998,-22.241277525999998,-0.44220058630000003,0.8787655465,-7.65371e-05,22.5788838348,Z4397,2.6748211347,2.7821054285000004,-2.6924832227999995,-0.4711733971,-0.5183052579,0.0009298733,-0.0098328937,-0.0003254464,0.5644980167147777,0.4935493188802992,0.35075844070000173,0.7360306578999598
425545,6284957,59596.1729999993,59596,204.0188131459,-21.6959893701,-0.44220058630000003,0.8787655465,-7.65371e-05,21.0869930556,K2741,2.6756029644,2.7949549782,-2.7129964481,-0.443100095,-0.5050603021,0.0030888140999999997,-0.0090769614,0.00041227019999999997,-0.17371072127967674,0.8289074372113013,0.896046596599998,0.10970102759998213
728049,10987192,59596.1729999993,59596,202.958129914,-22.5896577256,-0.44220058630000003,0.8787655465,-7.65371e-05,21.478274476,Z4426,2.1720356953,2.3396669758,-2.2887496233,-0.1707905285,-0.45441975659999995,-0.0017071793,-0.0117516031,-5.3165e-05,-0.8610809577716538,-0.22837881745324498,0.002378241100000622,-0.9509822043000042
633914,9462550,59596.1729999993,59596,203.3294948918,-22.8105181602,-0.44220058630000003,0.8787655465,-7.65371e-05,21.557512845799998,U5244,2.7283154952999995,2.8475390317000002,-2.7515251698000003,-0.45575106049999997,-0.5743507188,0.0022882507999999998,-0.0093879085,0.0003837217,-0.4588196905374181,-0.33542883596739137,-0.21848219350000164,-0.5796172265000052
421391,6237527,59596.1729999993,59596,204.61516611169998,-23.0113524546,-0.44220058630000003,0.8787655465,-7.65371e-05,20.6891869853,K1211,2.1897953747,2.330543331,-2.2745871794,-0.23198337789999998,-0.4515186522,0.0017254084,-0.0116709828,-0.0010947096000000001,0.768924921680065,-0.2084492035788405,-0.41931648790000153,0.7060539933999621
72915,1139949,59596.1729999993,59596,204.57523711119998,-23.0438030715,-0.44220058630000003,0.8787655465,-7.65371e-05,19.772405979400002,36773,2.3807415437,2.5054165849000003,-2.4345238668,-0.3278570504,-0.4926617097,0.0031497399,-0.0109207429,-0.0006069380999999999,0.7421935361498448,-0.24725322845034334,-0.4517671048000018,0.6661249928999666
360395,5399039,59596.1729999993,59596,203.3665089146,-21.958528824800002,-0.44220058630000003,0.8787655465,-7.65371e-05,21.4069027538,H4163,2.8437514522000003,2.9607227217000003,-2.863345121,-0.5039481158,-0.5596159837,0.0002482234,-0.0094001629,3.8041100000000004e-05,-0.6854461528087216,0.43336084855899654,0.6335071418999974,-0.5426032037000255
817231,12294493,59596.1729999993,59596,203.8793262841,-22.457388463,-0.44220058630000003,0.8787655465,-7.65371e-05,22.1512079053,d6597,2.8839198996,2.9883590392,-2.8792730435,-0.5493248376,-0.5816517093,0.0028122671000000003,-0.0089387045,0.0005157604,-0.06788702129260138,0.11347548524694612,0.13464750369999834,-0.029785834200026784
44,451,59596.1729999993,59596,203.5003556491,-22.588379169099998,-0.44220058630000003,0.8787655465,-7.65371e-05,10.974972163299999,00015,2.9950947254000004,3.0982094964999995,-2.9781724686,-0.5905521375,-0.6169594836,0.0011536759,-0.0088070259,-0.0004984996,-0.37171304996773225,-0.09562110812613082,0.0036567976000014824,-0.4087564692000285
4347,71348,59596.1729999993,59596,204.0989774031,-22.1168098777,-0.44220058630000003,0.8787655465,-7.65371e-05,17.6698872509,02302,3.065402288,3.1592069094,-3.0345284041000005,-0.6441789952,-0.5977115388,0.001785944,-0.0084683905,-0.0008022114,0.02821391355888684,0.47213518641595964,0.4752260889999995,0.18986528479999265
59601,890523,59596.1729999993,59596,203.93883902529998,-21.8710917397,-0.44220058630000003,0.8787655465,-7.65371e-05,18.374647031800002,28727,1.9237966868,2.1077961319,-2.0739550255,-0.0709425376,-0.3694350312,-0.0003204237,-0.012812289499999999,0.0025945544,-0.19273787783552315,0.6526484567931998,0.7209442270000004,0.029726906999968605
64643,972177,59596.1729999993,59596,204.09613730110001,-22.0660291795,-0.44220058630000003,0.8787655465,-7.65371e-05,18.738229505,31361,2.9552293457,3.0550230989,-2.9423127403,-0.588733133,-0.573894739,0.002573965,-0.0085598203,0.0009382336,0.010128610876791462,0.5169304888473684,0.5260067872,0.18702518279999936
111304,1701638,59596.1729999993,59596,204.0506845886,-22.882189575100004,-0.44220058630000003,0.8787655465,-7.65371e-05,20.0799974239,54892,2.7504714327,2.8577130259,-2.7562365216000004,-0.4941621003,-0.5705153759,0.0033641990999999996,-0.009227135,-0.0005064964,0.21619906052307064,-0.22650480793195182,-0.29015360840000426,0.14157247029999098
143878,2209914,59596.1729999993,59596,204.2307650506,-22.468179052399996,-0.44220058630000003,0.8787655465,-7.65371e-05,20.451408395599998,71288,2.9680528851,3.0628517277999996,-2.9433173484,-0.6052075359,-0.5930156249,0.0019094117000000002,-0.008567326,0.0007022538000000001,0.25503720317493045,0.18894943566432212,0.12385691430000279,0.3216529322999975
161339,2426883,59596.1729999993,59596,204.80833387669998,-22.918116397600002,-0.44220058630000003,0.8787655465,-7.65371e-05,20.3702614517,78287,2.6710950574,2.7723476637,-2.6754054784,-0.48208647530000004,-0.5437919867000001,0.0005219870999999999,-0.0100502088,-0.0008685260000000001,0.9174972540086638,-0.07824357150612148,-0.32608043090000294,0.8992217583999604
161481,2428619,59596.1729999993,59596,203.47673055330003,-23.237551209099998,-0.44220058630000003,0.8787655465,-7.65371e-05,19.9963912053,78343,2.3221801519,2.4657754734,-2.399366774,-0.2655892914,-0.5025436271,0.0028499121,-0.0107548702,0.0012487854,-0.19696294570307338,-0.6824519510664618,-0.6455152423999984,-0.4323815649999858
165454,2476049,59596.1729999993,59596,204.05517188189998,-22.942474866100003,-0.44220058630000003,0.8787655465,-7.65371e-05,20.3054458268,79873,3.0976367258999997,3.1855683425,-3.047065,-0.6683603081,-0.6453952659000001,0.0014556866,-0.0085431929,-0.0003248416,0.23840844803451644,-0.2796476900264393,-0.35043889940000383,0.14605976359996475
175211,2602746,59596.1729999993,59596,203.41173755990002,-21.9941683739,-0.44220058630000003,0.8787655465,-7.65371e-05,20.2684199129,83960,2.8936369330000002,3.0069692345999997,-2.9043580652,-0.5304062339,-0.5702959182,0.0038507879,-0.008342572900000001,0.0019747566,-0.6335232640792168,0.41279926045365417,0.5978675928000001,-0.4973745583999971
198105,3029461,59596.1729999993,59596,203.38758007799998,-22.928975331900002,-0.44220058630000003,0.8787655465,-7.65371e-05,20.665504053699998,97725,0.8208875116,1.2441265343999999,-1.1361138128000001,0.4762121926,-0.17412118059999998,-0.0055255279000000004,-0.0160297709,-0.0048637870000000005,-0.3704903178223156,-0.42736956122006026,-0.3369393652000028,-0.5215320403000305
277800,4208205,59596.1729999993,59596,204.57075622099998,-22.9414893573,-0.44220058630000003,0.8787655465,-7.65371e-05,20.9328704956,D5749,2.7953243445,2.8921302153,-2.7833243335000004,-0.5367267339,-0.573974956,0.0014677739000000002,-0.0093985231,-0.0013951896,0.7075014766324426,-0.15587124946183403,-0.3494533906000008,0.6616441026999667
289326,4357718,59596.1729999993,59596,203.53418477009998,-22.946399880500003,-0.44220058630000003,0.8787655465,-7.65371e-05,20.7945690076,E0572,2.6061794883,2.7295439897000002,-2.6425297988,-0.4046196968,-0.5511166437,0.0031874492,-0.0097416299,0.0015233417000000001,-0.23268563785926605,-0.4078032064151867,-0.35436391380000387,-0.37492734820003193
329778,4978059,59596.1729999993,59596,203.6721430698,-22.4969718888,-0.44220058630000003,0.8787655465,-7.65371e-05,21.0380427071,G0583,2.5639655224,2.6909082175,-2.6117279601,-0.38409395479999997,-0.5218581525,0.0037093983,-0.0093175925,-6.26982e-05,-0.24386763520367535,0.02776719921617707,0.09506407789999827,-0.23696904850001488
363448,5438905,59596.1729999993,59596,204.24975803869998,-22.2942276197,-0.44220058630000003,0.8787655465,-7.65371e-05,21.556544303499997,H5449,2.8102101323000004,2.9145273552999997,-2.8129150989,-0.5250952086999999,-0.5534016381,0.0029916122,-0.0089973402,0.0003633729,0.2195865936753005,0.3497997977308844,0.29780834700000014,0.34064592039996455
826539,12425964,59596.1729999993,59596,203.44347408459998,-23.1354716835,-0.44220058630000003,0.8787655465,-7.65371e-05,22.3680842339,e0838,2.9785668097,3.0800728685000003,-2.9551280568,-0.5865374774000001,-0.6403443061,0.0036864642,-0.008140444200000001,0.0004881181,-0.25770387425284014,-0.5988693632759114,-0.5434357168000012,-0.46563803370003143
154316,2348050,59596.1729999993,59596,203.96770742779998,-21.8031068611,-0.44220058630000003,0.8787655465,-7.65371e-05,20.825211157200002,75744,3.0260067327999995,3.1255413048,-3.0094898752,-0.6154217084,-0.5772653291,0.0015207988000000001,-0.0085405213,-0.0006667407000000001,-0.18732975082936335,0.7205352474754169,0.7889291055999976,0.05859530949996383
863550,12999867,59596.1729999993,59596,204.3398345571,-23.214381674699997,-0.44220058630000003,0.8787655465,-7.65371e-05,22.0796639305,f9351,3.0782731234,3.1614601619,-3.0197915712,-0.6736560468,-0.6495204018999999,0.0010167416,-0.0093780725,0.0006302371,0.5786677447726122,-0.45706882565088475,-0.6223457079999974,0.4307224387999895
1400688,20691029,59596.1729999993,59596,203.76887816490003,-22.459735546999998,-0.44220058630000003,0.8787655465,-7.65371e-05,21.9118210194,K07W0,2.0697381669,2.2369360284999997,-2.192704009,-0.1430740835,-0.41888152409999996,-0.0018317219,-0.012275413300000001,3.00311e-05,-0.16744310074829957,0.08456770895046004,0.13230041970000173,-0.140233953399985
1413382,20843518,59596.1729999993,59596,203.50464256450002,-21.897405711799998,-0.44220058630000003,0.8787655465,-7.65371e-05,22.688540790500003,K08YA,2.1155708506999997,2.2850587497999997,-2.2422701982,-0.15334342,-0.4125574433,0.0001238596,-0.0119928647,-0.00044467940000000004,-0.5790701864446257,0.5219149625660808,0.6946302549000016,-0.4044695537999985
1424364,21007880,59596.1729999993,59596,204.45236306919998,-23.423521351999998,-0.44220058630000003,0.8787655465,-7.65371e-05,20.8889882524,K10B5,1.9995449716999998,2.1593483081000002,-2.1123981438999997,-0.134220968,-0.4272515995,0.0020351457999999998,-0.011817874499999999,-0.0018042481,0.7433543395175345,-0.619609959068722,-0.8314853852999988,0.5432509508999601
1425119,21024558,59596.1729999993,59596,204.525092555,-22.4176010158,-0.44220058630000003,0.8787655465,-7.65371e-05,22.460932983600003,K10BB,4.4549243214,4.4926197697,-4.1889102243,-1.3654152184000001,-0.8788087447,0.0042405324,-0.0060917572,-0.0008406493,0.5081718362512397,0.3056558382412568,0.17443495090000027,0.6159804366999708
1428014,21088139,59596.1729999993,59596,204.4783743301,-22.6679874601,-0.44220058630000003,0.8787655465,-7.65371e-05,2.0510508175,K10E0,2.3867276802,2.5144530883000002,-2.4466087978,-0.3243651037,-0.4810062404,0.0015711597,-0.0094846962,0.005260697700000001,0.5410914833216808,0.06882680156034907,-0.07595149340000162,0.5692622117999804
1438127,21268156,59596.1729999993,59596,203.92017956220002,-21.748912848000003,-0.44220058630000003,0.8787655465,-7.65371e-05,21.4979477671,K10KC,2.6079951956,2.7328483726,-2.6564971282,-0.4067601233,-0.4960135459,0.0009758549,-0.010001190600000001,0.0024045692999999997,-0.24724661717009463,0.7571849972775601,0.8431231186999959,0.011067443900003582
1439567,21291375,59596.1729999993,59596,203.89371494169998,-22.644735933099998,-0.44220058630000003,0.8787655465,-7.65371e-05,21.575416369000003,K10L7,2.6684863562,2.7844761462,-2.6939094566,-0.44512556579999996,-0.5459143512,0.0016107105,-0.0095006718,0.0005428151999999999,0.0019733052985706767,-0.0509787909797638,-0.05269996639999874,-0.01539717660003248
1553278,23028367,59596.1729999993,59596,203.94945636900002,-22.6245234417,-0.44220058630000003,0.8787655465,-7.65371e-05,22.4007540767,K16CR,2.6125367876,2.731522725,-2.6460713684,-0.41912885520000004,-0.5327792349,0.0011512536,-0.010700023999999999,-0.0025148481,0.046478845441459644,-0.01939926467832918,-0.03248747499999993,0.04034425070000225
1440044,21298660,59596.1729999993,59596,202.99972600549998,-22.7196147294,-0.44220058630000003,0.8787655465,-7.65371e-05,22.525498819299997,K10L9,3.6587095618000003,3.7399582924,-3.5487408224,-0.8931427195,-0.7720250559999999,0.0025290692999999998,-0.0096780348,-0.0006254666000000001,-0.7839947730055589,-0.33399499282447753,-0.12757876270000068,-0.9093861128000356
1442047,21328172,59596.1729999993,59596,203.5000325972,-22.710438168200003,-0.44220058630000003,0.8787655465,-7.65371e-05,21.0848449292,K10M6,1.9294249871,2.113970966,-2.0744133831,-0.0686828976,-0.4012044626,0.00014270709999999998,-0.011767691299999999,-0.0026918745,-0.33496042616654403,-0.2048264325441635,-0.11840220150000391,-0.40907952110001133
1459887,21600569,59596.1729999993,59596,203.9016723875,-23.1843162035,-0.44220058630000003,0.8787655465,-7.65371e-05,22.0586660635,K11S6,2.5823900374,2.7007981542,-2.6124690783,-0.4080794561,-0.5502609764,-0.0011358895,-0.0102521687,0.0014102494,0.17167907429345416,-0.5337233155834067,-0.5922802368000006,-0.007439730800001598
1475814,21865123,59596.1729999993,59596,204.1912362843,-23.0486829619,-0.44220058630000003,0.8787655465,-7.65371e-05,25.0538373118,K13AG,2.2299576153,2.3726970984,-2.3139501999000003,-0.2399848825,-0.46661895509999995,0.0001872473,-0.0116073827,0.0009478292,0.39394730110532117,-0.34283863476630994,-0.45664699519999985,0.28212416599998846
1476575,21873524,59596.1729999993,59596,203.3531648595,-22.2202610773,-0.44220058630000003,0.8787655465,-7.65371e-05,23.3102477706,K13AH,1.9427872259,2.1305693069,-2.0933746372,-0.0675772697,-0.39056563159999996,3.69569e-05,-0.012777535800000002,0.0012748255,-0.6172073941880877,0.19700910669802324,0.3717748893999975,-0.5559472588000176
1537491,22856193,59596.1729999993,59596,204.3420288569,-23.071463241799997,-0.44220058630000003,0.8787655465,-7.65371e-05,23.957284453099998,K15T2,3.231943415,3.3087071957,-3.1513072568,-0.7494989874,-0.6745792375,0.0022640017,-0.0065316618000000005,0.0041181596999999995,0.5379551914541449,-0.32755631501914656,-0.4794272750999973,0.43291673859997104
1545864,22941164,59596.1729999993,59596,204.5077159732,-22.1426499994,-0.44220058630000003,0.8787655465,-7.65371e-05,21.8237450512,K16A0,2.4850491762,2.6079004913999997,-2.5365959627000003,-0.3698347363,-0.4796333628,-0.000448891,-0.011364498700000001,-0.0001702159,0.40892891417618127,0.5488321709716273,0.4493859672999996,0.5986038548999773
1380822,20453228,59596.1729999993,59596,203.8171359563,-22.4388817661,-0.44220058630000003,0.8787655465,-7.65371e-05,23.7944502982,K06R2,3.5364885171,3.6120831006,-3.4325631038999997,-0.8692355514,-0.7135015206,0.0038368020000000003,-0.0074805926000000005,-0.0009072145,-0.12998077209453182,0.11495455413712662,0.1531542005999995,-0.0919761620000088
1368995,20271289,59596.1729999993,59596,204.51645472060002,-23.1521535313,-0.44220058630000003,0.8787655465,-7.65371e-05,22.4829938019,K05N4,2.6795212055,2.7830067056,-2.6837998263,-0.4782724786,-0.5600002251,0.0028043719,-0.0097524401,-6.5546e-05,0.72094820843617,-0.3591064304197682,-0.5601175646000023,0.6073426023000081
852786,12850416,59596.1729999993,59596,203.6394536306,-23.23957458,-0.44220058630000003,0.8787655465,-7.65371e-05,21.4954837261,f4530,2.6837286762,2.7988212911000003,-2.7012515178,-0.44966901299999995,-0.5783066969,0.0029043865000000003,-0.0098386841,0.0004311493,-0.04924245196214212,-0.6456169541146174,-0.6475386133000001,-0.26965848770001344
1302255,19299501,59596.1729999993,59596,204.7169354887,-23.1345169596,-0.44220058630000003,0.8787655465,-7.65371e-05,22.253626005500003,K16A7,3.1439710096,3.2190370726,-3.0684754275999997,-0.7217209068000001,-0.6525160210000001,0.0027257378000000005,-0.008561013000000001,0.0005380672,0.8985812809200773,-0.2957746288703395,-0.5424809928999998,0.8078233703999729
1302862,19309359,59596.1729999993,59596,203.7331016378,-22.0020474557,-0.44220058630000003,0.8787655465,-7.65371e-05,22.1113222548,K16AE,2.6174864187,2.7428660294,-2.6638180111,-0.4074538884,-0.5112425918,0.0004304728,-0.010875643700000001,0.0002133553,-0.3396163543730813,0.48496384702098005,0.5899885109999978,-0.17601048050002532
864715,13018250,59596.1729999993,59596,204.4626320547,-23.2590068552,-0.44220058630000003,0.8787655465,-7.65371e-05,21.4315090327,f9944,2.7165919920999997,2.8178664167000003,-2.7139675983999996,-0.4961815646,-0.5731970619,0.0021323673999999997,-0.0100459808,-0.0019419764000000001,0.703766221933015,-0.46840586225558406,-0.6669708884999999,0.5535199363999936
934609,14041157,59596.1729999993,59596,204.02162702889999,-22.2269960119,-0.44220058630000003,0.8787655465,-7.65371e-05,22.289291658200003,j2941,3.2558991880000003,3.3412534823000004,-3.1951283294999997,-0.7368335981999999,-0.64203274,0.0022429624,-0.0078892171,0.0005736371,-0.008604225360723722,0.35451037643908584,0.3650399548000003,0.11251491059996965
938832,14097825,59596.1729999993,59596,204.0983598366,-22.7360533207,-0.44220058630000003,0.8787655465,-7.65371e-05,21.601878356300002,j4769,2.6145971434,2.7306873944,-2.6434645569,-0.4265412211,-0.5355477281000001,0.0027497685,-0.0100349241,0.0004115889,0.21550053072834188,-0.08370242704004986,-0.14401735400000248,0.18924771829998122
947593,14196374,59596.1729999993,59596,203.9853614469,-21.8382089031,-0.44220058630000003,0.8787655465,-7.65371e-05,20.976411808199998,j7948,2.5191088125,2.6486484669999997,-2.5786164894,-0.366084814,-0.4817235842,0.0009527809,-0.0112021069,0.0003019444,-0.16048161828980081,0.6935253796601704,0.7538270635999993,0.07624932859997102
1005580,15017471,59596.1729999993,59596,203.8667108661,-21.677986171399997,-0.44220058630000003,0.8787655465,-7.65371e-05,22.512007292699998,m4435,3.0139496961,3.1162950872,-3.0034898316,-0.603804252,-0.5707576782,0.0019022251,-0.0085019903,0.0001588254,-0.3177331218572859,0.8072387370746753,0.9140497953000022,-0.042401252200022554
1021537,15202355,59596.1729999993,59596,204.29036872580002,-21.708820799699996,-0.44220058630000003,0.8787655465,-7.65371e-05,21.3225407553,n0399,2.4817328184,2.6104227993,-2.5437985378,-0.35659678170000003,-0.4650106725,0.0039292268,-0.0102369152,-5.15932e-05,0.07789097980321338,0.8847077148380383,0.883215167000003,0.38125660750000634
1035854,15377288,59596.1729999993,59596,204.7745589596,-22.4265895553,-0.44220058630000003,0.8787655465,-7.65371e-05,22.238392542399996,n6042,2.9607688106,3.0483949368000003,-2.9271546660000003,-0.6227701157,-0.5802022361,0.0005459326,-0.0098374887,0.0020024560999999997,0.7389494281185683,0.357844703980381,0.16544641139999783,0.8654468412999847
